,category,header,content
8,weather,Celebrity Cruises' Xpedition Evacuated After Running Aground in the Galápagos,"Forty-six passengers were taken off the ship, which ran aground on Tuesday night."
9,weather,Earthquake Activity Increases in Part of Texas Heavy in Oil and Gas Production,A new catalog of West Texas earthquakes shows a dramatic increase.
0,weather,"Pouring Water on a Frozen, Wet Sponge: Record River Flooding Possible Again Next Spring in Northern Plains, Midwest",Here's why there is already concern in the waterlogged Plains and Midwest.
1,weather,Wedding Ring That Survived Two Fires Is All California Woman Has Left After House Burns in Wildfire,"Her mother's wedding ring survived two fires. Now, it's all she has left."
2,weather,Lake Okeechobee's Low Water Levels Cause Concern,Lake Okeechobee could face another perilous dry season.
3,weather,"Despite More Than 4,000 Daily Cold Records in the Last Few Days, This Year Has Set More Warm Records Than Cold",Widespread chill in October wasn't enough to tip the scales for the year as a whole.
4,weather,"More Than 11,000 Scientists Declare Climate Emergency",A massive alliance of scientists says humanity is in the midst of a climate emergency.
5,weather,Italian Town Offers Free Houses to New Residents Willing to Renovate,The town of Cammarata on the island of Sicily hopes to boost its population by offering free houses.
6,weather,Iron Barge Trapped for 100 Years at Niagara Falls Dislodged by Storm,Strong winds and heavy rains caused the iron scow to roll and move downriver.
7,weather,Return of 1-Ton Wizard Rock Just as Mysterious as Its Disappearance,The boulder was stolen from Prescott National Forest in Arizona several weeks ago.
8,weather,"As Firefighters Gain Edge on California Wildfires, President Trump Slams Gov. Gavin Newsom",The threat is diminishing from this week's California wildfires. Here's the latest.
9,weather,"October's Weather Set Records for Heat, Cold, Rain and Snow in the U.S.",October 2019 was anything but ordinary in much of the nation.
0,weather,Unauthorized Drones Interrupt Efforts to Fight California Wildfire,Efforts to stop the Maria Fire's spread were interrupted by an unwelcome guest.
1,weather,Don't Forget! Fall Back Tonight as Daylight Saving Time Ends,Daylight saving time is coming to an end. Time to fall back!
2,weather,"California's Mojave River Dam Could Fail in Extreme Flooding, Corps of Engineers Says",The flood risk status has been raised for the Mojave River Dam.
3,weather,Toxic Smog Shuts Down Schools in New Delhi,New Delhi grapples with toxic smog.
4,weather,"Thousands Evacuate Maria Fire in Ventura County, California",Wildfires continue to rage across parts of California. Here's the latest.
5,weather,Elderly Wait and Wonder as California Power Outages Leave Them in the Dark,"Senior citizens are among the hardest hit, and most difficult to help, during power outages."
6,weather,"After Being Hit by Car, Dog Survives 15-Mile Ride Stuck Between Bumper and Grille","The shiba inu rode from Albany to Rotterdam, New York."
7,weather,Five Killed in Third Quake This Month in Southern Philippines,The earthquake had a magnitude of 6.5. It was the second quake this week on the island of Mindanao.
8,weather,"Hillside Fire Burning Into San Bernardino Neighborhoods, Evacuations Underway",Wildfires continue to rage across parts of California. Here's the latest.
9,weather,"Massive Fire Fueled by Winds Destroys Much of Okinawa's Shuri Castle, a World Heritage Site",A historic landmark in Okinawa has been crushed by a raging fire.
0,weather,2 Million Californians Could Lose Power in New Shutoffs as Fires Continue to Spread,Dangerous wildfires and massive blackouts hit California. Here's the latest.
1,weather,"In Fighting California Wildfires, the Weary Rest Whenever and Wherever They Can",One photo sums up so much about the life of firefighters on the line in Northern California.
2,weather,Powerful Earthquake Shakes Southern Philippines,A powerful earthquake has been reported in the southern Philippines. Here's the latest.
3,weather,Los Angeles' Getty Fire Forces Evacuations; Kincade Fire Doubles in Size; Power Being Restored,Dangerous wildfires and massive blackouts hit California. Here's the latest.
4,weather,California Earthquakes Expose Fossil 15 Million Years Old,The July Ridgecrest earthquakes left behind a stunning find.
5,weather,"Lebron James, Arnold Schwarzenegger Among Celebrities Fleeing Getty Fire",Celebrities are among the tens of thousands forced from their homes by the Getty Fire.
6,weather,"Homes Burning Near Los Angeles as Getty Fire Forces Thousands, Including Lebron James, to Flee",A fast-growing fire began early Monday in Los Angeles.
7,weather,Kincade Fire Has Grown to Over 80 Square Miles As Wind Rages Across California ,Here's the latest on the Kincade Fire.
8,weather,"Interstate 80 Shuts Down, Evacuations Ordered as Fire Breaks Out in Vallejo, California",The fire is far south of the Kincade Fire burning near Geyserville.
9,weather,Lake Michigan Homes in Danger as High Water and Waves Eat Away at Dunes,Water levels on the lake are 3 feet higher than the long-term average for October because of above average rainfall the past few years.
0,weather,Human Remains Found in S. California Burn Area; Power Outages to Impact 3 Million Northern Californians as Winds Ramp Up,Dangerous wildfires and massive blackouts hit California. Here's the latest.
1,weather,"Tropical Storm Olga Brings Tornadoes, Flooding; Mississippi Mayor Trapped in Home by Fallen Tree",Tropical Storm Olga and its remnants brought severe weather to the South. Here's the latest.
2,weather,Nearly 3 Million Californians Will Lose Power This Weekend as Wildfire Threat Grows,Nearly 3 million Californians face more blackouts this weekend as the fire threat continues.
3,weather,"Homes Burned, New Evacuations Ordered in California Wildfires",Here's the latest on the most damaging wildfires plaguing California.
4,weather,California Wildfire Grows in Size; Firefighter Rescues Two Residents Fleeing the Blaze,Here's the latest on the most damaging wildfires plaguing California.
5,weather,"Tornado Damages Homes in Southern Alabama, near Mobile","At least one tornado touched down Friday northwest of Mobile, Alabama. Here's the latest."
6,weather,California Fires Force Tens of Thousands to Flee Near Los Angeles as Fires Rage Across the State,Here's the latest on the most damaging wildfires plaguing California.
7,weather,Australia's Worsening Drought: Key Waterways Run Dry as Thirsty Towns Search for New Sources,"In one region, more than a dozen towns are at risk of running out of water."
8,weather,"California's Kincade Fire Threatens Wineries, Vineyards in Sonoma County's Alexander Valley","More than 80 winegrowers and 30 wineries have operations in the Alexander Valley, near where the Kincade Fire exploded."
9,weather,Couple Finds Rare Pearl in Oyster at New Jersey Restaurant,A New Jersey couple got a surprise while eating dinner at a new restaurant.
0,weather,California Utility Shuts Off Power Due to Wildfire Threat,"With much of California under high fire risk, PG&E is launching precautionary blackouts to parts of 17 counties."
1,weather,Red Tide Pushed Onshore by Tropical Storm Nestor,Tropical Storm Nestor helped an unwelcome visitor close in on Southwest Florida.
2,weather,"In California, Hundreds of Thousands Face Power Shutoffs Again Because of Wildfire Threat","With much of California under high fire risk, PG&E says could begin precautionary blackouts to parts of 16 counties as early as Wednesday."
3,weather,"Thousands of Dallas Students Displaced by Tornado Damage; Storms Turn Deadly in Arkansas, Oklahoma","A damaging tornado in Dallas was part of a system that also brought storms to Oklahoma, Arkansas, Missouri and Tennessee."
4,weather,Rising Sea Levels Claim a Chesapeake Bay Landmark,Rising sea levels in Chesapeake Bay are forcing the closure of popular Fox Island Education Center.
5,weather,"15 People Killed When Dam Collapses at Gold Mine in Siberia, Russia",Heavy rains had weakened the dam. Investigators are looking at allegations that the mine violated safety rules.
6,weather,Home of Dallas Stars' Tyler Seguin Damaged by Tornado,The hockey player tweeted that the house was for sale.
7,weather,"California Power Outages Could Go On For a Decade, Top PG&E Executive Says",A top official for Pacific Gas & Electric says customers should be prepared for power shutoffs for the next 10 years.
8,weather,"Dallas Tornado Causes Major Damage to Homes, Businesses; 1 Killed By Fallen Tree in Arkansas",Overnight severe storms spawned a damaging tornado in Dallas and killed one person in Arkansas.
9,weather,"Nestor Leaves Damage in South Carolina, Georgia and Florida",Tropical Storm Nestor spawned tornadoes in Florida. Here's the latest on impacts.
0,weather,'Historic' Markers Aim to Draw Attention to Future Climate Change Impacts,'Historic' markers take on a new message for climate change.
1,weather,HUD Officials Say They Purposely Withheld Puerto Rico Hurricane Maria Recovery Money,Billions of dollars in HUD funding for Hurricane Maria recovery remains in limbo.
2,weather,Tornadoes Strike Central Florida as Hurricane Michael Survivors Grow Wary as Nestor Nears Florida,Tropical Storm Nestor formed on Friday. Here's the latest on preparations and impacts.
3,weather,Plans Delayed to Bring Down Cranes at Site of Deadly New Orleans Hard Rock Hotel Collapse as Weather Hampers Effort,High winds are hampering efforts to bring down two cranes that were badly damaged at a construction site in New Orleans.
4,weather,"A Major California Fault Line is Shifting, Triggered by the Ridgewood Earthquakes",A new study looks at seismic shifts associated with the Ridgecrest earthquakes.
5,weather,"Iconic Mammoth Mountain Sign, Witness to Two Decades of Extreme Weather, up for Auction",The iconic Mammoth Mountain sign could be yours.
6,weather,"Northeast Mops Up After Bomb Cyclone; More than 200,000 Still Without Power",The Northeast U.S. is cleaning up after being battered by high winds. Here's the latest.
7,weather,Photos of Wednesday's Bomb Cyclone in the Northeast,Sustained Category 2 hurricane-force winds were clocked atop New Hampshire's Mt. Washington early Thursday.
8,weather,Colorado's Elk Fire Forces Evacuations,A Colorado wildfire is threatening at least 50 homes.
9,weather,Strong Earthquake Damages Buildings in Southern Philippines; One Person Reported Dead,A 6.4 magnitude earthquake shook the southern Philippines. Here's the latest.
